idOrder,Date,idWarehouse,Channel,Category,idBuyer,Product,Quantity,Revenue,RawMaterial,Handling,Logistic,idSales
670,2021-05-22 4:04:52,6,Domestic,Horeca,78,Salmon Atlantik Whole,14.4,2592000,2348007.64,2944.31,74888.88,9
671,2021-05-22 13:31:36,1,Domestic,Tokopedia,20,Dori BL Size 3,60,2130000,1818536.88,7545.02,101049.67,5
672,2021-05-22 22:14:18,19,Export,Walk-in-Customer,27,Dori,30,1050000,866239.48,7325.33,23604.04,9
673,2021-05-23 17:50:20,2,Export,Tokopedia,78,Gindara Steak,0.5,35000,26171.27,96.49,957.07,12
674,2021-05-24 5:12:50,3,Export,Horeca,38,Salmon Whole Frozen,484.8,87264000,85128899.45,22296.78,1842940.08,12
675,2021-05-24 21:14:39,3,Domestic,Horeca,87,Udang Vannamei Size L,2,180000,149442.63,137.96,7389.04,13
676,2021-05-25 17:39:47,11,Domestic,Walk-in-Customer,3,Udang Kupas,10,970000,1031914.77,21.4,6563.38,12
677,2021-05-25 23:09:24,15,Domestic,Walk-in-Customer,95,Dori,200,6600000,5993820.2,5523.01,198478.4,9
678,2021-05-26 8:11:51,18,Export,Horeca,83,Tuna Loin,9.6,864000,762792.1,1457.47,16535.01,4
679,2021-05-26 22:54:31,18,Export,Shopee,5,Salmon,21.09,4745250,4356396.1,104.67,32108.13,9
680,2021-05-28 10:13:04,5,Domestic,Tokopedia,80,Salmon,79.62,19506900,18856000,261866.65,138788.01,3
681,2021-05-28 14:29:21,5,Export,Tokopedia,50,Salmon,2,500000,465700,6539.11,13762.38,9
682,2021-05-28 20:06:14,10,Domestic,Shopee,26,Gindara Steak,50,2750000,2500000,43364.46,46943.83,9
683,2021-05-29 14:44:49,2,Export,Walk-in-Customer,44,Salmon Whole Frozen,108.83,18827590,16614952.9,12325.13,109172.8,1
684,2021-05-30 3:09:35,8,Export,Walk-in-Customer,30,Dori BL 4 Glazing 50%,30,1020000,885000,598.22,5554.75,9
685,2021-05-31 18:11:41,4,Export,Shopee,53,Dori NBL Size 4,200,7700000,7800000,32295.75,151365.39,9
686,2021-06-01 17:49:13,10,Domestic,Shopee,90,Salmon,40,9800000,9205823.63,78654.6,175132.33,1
687,2021-06-02 5:48:50,5,Export,Horeca,17,Dori NBL,40,1720000,1420000,344.31,2641.48,9
688,2021-06-02 10:14:20,13,Domestic,Walk-in-Customer,85,Salmon,100,24500000,23285000,320416.62,674356.83,9
689,2021-06-04 2:56:29,8,Domestic,Walk-in-Customer,88,Udang Vanamei Whole,5,625000,450000,676.79,11912.57,1
690,2021-06-04 13:46:33,1,Domestic,Horeca,5,Salmon Whole Frozen,54.3,9828300,9502243.09,3920.64,60503.61,12
691,2021-06-04 23:28:17,16,Export,Walk-in-Customer,1,Salmon,30.45,6851250,6552354.17,108036.64,116954.15,14
692,2021-06-05 8:02:16,12,Export,Walk-in-Customer,3,Tuna Loin,10,900000,715692.66,229.96,19007.22,9
693,2021-06-05 8:52:48,15,Domestic,Horeca,56,Salmon Tasman Whole,12.54,2988000,2801250,21557.73,122904.53,7
694,2021-06-08 17:47:16,6,Export,Horeca,65,Cumi Ring,100,5300000,4989452.52,22229.55,104186.56,3
695,2021-06-08 21:39:06,15,Domestic,Tokopedia,67,Salmon,10,2380000,2051092.73,202.68,20451.58,10
696,2021-06-10 22:12:04,15,Export,Horeca,55,Cumi Tube,40,2400000,2220000,480.43,3685.78,9
697,2021-06-11 4:07:37,18,Domestic,Walk-in-Customer,3,Salmon Portion Non Belly,20.2,4898500,4204788.39,3081.28,327458.09,4
698,2021-06-11 10:20:28,6,Export,Horeca,89,Salmon Tasman Whole,2,480000,450000,6680,19743.7,1
699,2021-06-11 17:52:29,4,Domestic,Horeca,23,Salmon Tasman,21.09,4850700,4577952.14,21285,156201.7,9
700,2021-06-12 0:57:35,8,Domestic,Shopee,97,Salmon Whole Frozen,23.26,4117020,3482575.94,9254.76,22929.06,9
701,2021-06-12 9:05:56,5,Domestic,Tokopedia,80,Salmon Atlantik Whole,4.85,873000,826590.7,5586.12,9720.71,9
702,2021-06-12 19:52:41,1,Domestic,Tokopedia,22,Cumi Ring,20,1020000,977890.5,4278.14,20051,12
703,2021-06-14 0:39:38,1,Export,Walk-in-Customer,53,Salmon,10.33,2303590,2152832.31,1351.03,12544.97,9
704,2021-06-14 3:11:31,4,Export,Horeca,81,Tuna Loin,29.6,2604800,2223222.59,421.29,19479.59,14
705,2021-06-14 9:01:07,17,Export,Horeca,86,Salmon,11.31,2691780,2336218.11,435.36,20130.06,16
706,2021-06-14 13:34:15,3,Domestic,Tokopedia,50,Gindara Fillet,193.76,10656800,9772500,23955.7,59351.27,5
707,2021-06-14 14:29:52,17,Domestic,Tokopedia,26,Dori NBL,50,2100000,1899662.16,2434.19,13164.12,4
708,2021-06-14 16:04:31,14,Export,Shopee,43,Salmon,40,9800000,9428000,620415.26,173700.98,12
709,2021-06-16 1:24:05,5,Domestic,Tokopedia,70,Salmon,10.36,2310280,2159084.49,5193.34,12866.72,4
710,2021-06-16 8:54:28,11,Export,Walk-in-Customer,62,Dori NBL Size 4,20,840000,597593.22,30907.45,24360.08,9
711,2021-06-16 17:56:42,18,Export,Tokopedia,6,Salmon Portion Non Belly,20.05,4862125,3463083.7,17222.91,230664.85,5
712,2021-06-17 18:59:29,11,Domestic,Tokopedia,95,Salmon,11.19,2663220,2332061.33,191.13,2656.72,9
713,2021-06-18 7:40:24,16,Domestic,Tokopedia,80,Salmon Tasman,21.08,4848400,4577570.74,6562.53,299883.3,9
714,2021-06-19 7:46:47,3,Domestic,Horeca,93,Salmon,30,7350000,6985500,96124.99,202307.05,9
715,2021-06-19 11:13:33,6,Export,Tokopedia,99,Dori NBL 4 Glazing 30%,10,440000,2032688.97,991.22,38659.72,13
716,2021-06-22 23:12:42,15,Export,Horeca,21,Salmon Whole Frozen,14.4,2649600,2666893.19,1243.29,8504.49,9
717,2021-06-23 1:52:13,1,Domestic,Walk-in-Customer,73,Salmon,10.28,2313000,2223817.63,40954.07,43116.44,9
718,2021-06-24 0:51:39,6,Export,Tokopedia,55,Salmon Atlantik Whole,26.1,4567500,4255763.84,19157.25,89787.19,9
719,2021-06-24 8:10:57,9,Domestic,Horeca,13,Lobster 300up,10.74,2663520,2589600,4243.72,114207.69,15
720,2021-06-24 10:41:51,2,Export,Tokopedia,90,Udang Pancet 31-35,0.5,80000,71005,220.56,2187.59,16
721,2021-06-24 19:55:53,6,Domestic,Horeca,13,Salmon,10.28,2292440,2142412.02,164.52,2286.85,11
722,2021-06-25 21:10:40,12,Domestic,Tokopedia,10,Salmon Whole Frozen,26.92,4764840,4109845.92,770.65,35633.11,1
723,2021-06-26 11:47:16,18,Domestic,Tokopedia,35,Salmon Headless,61.82,10756680,10509400,36743.77,1137351.41,9
724,2021-06-27 16:03:53,11,Export,Horeca,85,Salmon,10.25,2306250,2217327.89,40834.55,42990.62,9
725,2021-06-27 21:50:14,18,Domestic,Walk-in-Customer,34,Salmon,10.63,2391750,2180311.58,11518.59,20243.21,11
726,2021-06-28 14:52:08,11,Domestic,Shopee,75,Salmon Atlantik Whole,27,4725000,4488134.29,7528.23,202600.83,2
727,2021-06-28 15:02:29,17,Export,Horeca,31,Salmon Whole Frozen,25.2,4284000,3773040.14,9630.12,23859.02,14
728,2021-06-29 2:23:25,13,Export,Horeca,44,Salmon Atlantik Whole,27.2,4814400,3080168.48,6011.4,110119.42,4
729,2021-06-30 13:18:57,15,Domestic,Shopee,75,Salmon Atlantik Whole,149.83,25471100,24430693.34,106832.26,500706.87,2
730,2021-07-06 4:54:02,8,Domestic,Walk-in-Customer,57,Salmon Whole Frozen,26.43,4678110,4379201.44,32636.85,105164.08,12
731,2021-07-07 0:04:19,11,Domestic,Horeca,80,Lobster,7.76,2056400,2154600,237.54,10881.27,13
732,2021-07-07 11:31:04,16,Export,Shopee,6,Dori,50,1775000,1590789.47,708.07,10927.01,5
733,2021-07-07 21:14:22,18,Domestic,Tokopedia,44,Salmon,20.67,4650750,4269639.99,752.2,34779.91,11
734,2021-07-08 4:12:00,16,Export,Tokopedia,52,Salmon Portion,3,765000,655380.21,955.2,17497.79,9
735,2021-07-08 13:32:53,19,Export,Tokopedia,32,Salmon Whole Frozen,21.05,3473250,3473250,16832.9,39923.54,9
736,2021-07-08 15:18:55,13,Export,Tokopedia,14,Salmon Portion,25.21,6176450,5336125.07,3622.42,33635.92,11
737,2021-07-10 6:56:54,10,Export,Tokopedia,13,Salmon,15.1,3397500,3266502.56,331178.01,333558.08,2
738,2021-07-10 18:31:27,5,Export,Tokopedia,100,Dori NBL Size 4,20,880000,780000,3690.94,17298.9,12
739,2021-07-12 15:47:28,1,Domestic,Tokopedia,33,Dori BL Size 4,1,38000,32274.39,51.43,2350.38,12
740,2021-07-13 16:33:23,15,Domestic,Walk-in-Customer,9,Salmon,13.77,3263490,2844361.04,11147.77,345063.25,9
741,2021-07-13 21:51:56,19,Domestic,Horeca,3,Salmon Portion,1,250000,312924.14,406.91,3758.47,9
742,2021-07-14 12:40:22,9,Export,Tokopedia,71,Salmon Whole Frozen,18.64,3299280,3193256.19,843,69677.94,9
743,2021-07-14 21:49:51,16,Export,Horeca,6,Salmon Whole Frozen,90.18,15330600,13767678.51,2479.52,114647.5,11
744,2021-07-15 3:29:02,8,Export,Horeca,50,Salmon,15.36,3456000,3172794.88,76.23,23384.58,3
745,2021-07-16 5:23:10,7,Export,Tokopedia,43,Dori NBL,80,3360000,3039459.46,74.11,22735.01,9
746,2021-07-16 20:25:38,18,Domestic,Horeca,23,Cumi Flower,10,800000,535833.33,2897.3,18323.34,13
747,2021-07-17 22:00:44,12,Export,Shopee,59,Dori,10,340000,288746.49,54.99,2542.64,1
748,2021-07-19 1:25:23,8,Export,Horeca,6,Salmon,15.1,3397500,3249279.08,72806.22,89555.99,9
749,2021-07-21 13:20:28,16,Domestic,Walk-in-Customer,78,Salmon,10.36,2310280,2159084.49,1354.95,12581.4,1
750,2021-07-22 22:52:03,8,Export,Tokopedia,77,Salmon,11.33,2549250,2340349.35,1668.82,14781.96,2
751,2021-07-23 1:03:34,4,Export,Horeca,2,Lobster 300up,4.53,1123440,1087200,38736.28,79477.93,11
752,2021-07-23 17:27:29,3,Domestic,Walk-in-Customer,9,Salmon,14.5,3262500,3031515.06,2730.13,98111.48,9
753,2021-07-24 10:31:08,2,Domestic,Walk-in-Customer,76,Salmon,1.49,350150,307777.63,229.22,2030.36,9
754,2021-07-24 19:27:54,5,Export,Walk-in-Customer,82,Salmon Whole Frozen,22,3982000,3652000,282.69,20960.97,9
755,2021-07-26 15:41:45,3,Domestic,Tokopedia,10,Cumi Ring,10,570000,488945.25,647.48,16468.62,9
756,2021-07-27 1:00:35,5,Domestic,Horeca,18,Belut,1,130000,37357.81,358.41,3554.83,12
757,2021-07-27 4:43:08,3,Export,Horeca,41,Dori NBL,20,900000,775384.62,16522.86,26444.83,9
758,2021-07-27 11:26:13,10,Domestic,Shopee,70,Dori NBL Size 4,10,400000,384388.23,637.31,17151.39,4
759,2021-07-28 21:07:49,10,Export,Horeca,94,Cumi Tube,60,3600000,3060000,255.57,18950.15,9
760,2021-07-29 1:04:33,6,Domestic,Walk-in-Customer,22,Salmon Tasman,25.45,5853500,5526526.35,1561.96,272251.9,9
761,2021-07-29 14:57:08,9,Export,Horeca,21,Dori BL Size 4,10,340000,322743.91,1491.93,10948.64,9
762,2021-07-29 19:49:03,3,Export,Walk-in-Customer,32,Salmon,30.59,6821570,6375134.6,15334.38,37991.6,9
763,2021-07-30 20:41:58,1,Export,Horeca,83,Salmon Whole Frozen,23.91,4327710,4096070.58,1105.77,91397.49,9
764,2021-07-30 23:24:50,17,Domestic,Horeca,63,Salmon,16.08,3585840,3351165.88,257.34,3577.09,14
765,2021-08-01 1:14:17,11,Domestic,Walk-in-Customer,30,Udang Kupas,4,360000,454019.15,235.67,2087.48,3
766,2021-08-01 11:48:32,5,Export,Horeca,37,Cucut,20,720000,597419.35,422.27,3921,9
767,2021-08-01 19:24:37,15,Domestic,Walk-in-Customer,80,Dori,500,19000000,15900000,8550.64,59095.28,16
768,2021-08-02 8:56:56,14,Export,Tokopedia,76,Salmon,20.34,4535820,4238974.76,325.52,4524.76,9
769,2021-08-03 17:04:43,13,Export,Horeca,84,Salmon,10.39,2337750,2146180.91,7985.53,247180.66,9
770,2021-08-04 7:27:26,1,Export,Horeca,89,Salmon Atlantik Whole,57.99,9568350,9455622.42,40132.09,188093.12,9
771,2021-08-04 14:20:22,12,Domestic,Walk-in-Customer,45,Salmon Whole Frozen,165.47,28957250,28577837.34,11551.44,178262.57,9
772,2021-08-05 6:15:28,2,Export,Walk-in-Customer,43,Dori BL,30,1410000,987272.73,31489.4,42659.93,9
773,2021-08-05 19:14:06,4,Domestic,Tokopedia,12,Salmon,12.57,2828250,2719201.14,275689.24,277670.53,5
774,2021-08-06 0:27:55,5,Export,Tokopedia,32,Dori NBL 4 Glazingan 45%,10,400000,335000,64.69,2991.34,11
775,2021-08-07 4:43:52,7,Export,Horeca,58,Dori NBL 4 Glazing 30%,10,450000,371470.59,263.92,2450.63,9
776,2021-08-07 18:29:43,14,Export,Tokopedia,64,Salmon Whole Frozen,73.11,12063150,12063150,58463.34,138660.82,9
777,2021-08-08 9:39:53,16,Export,Shopee,5,Salmon,9.84,600240,2032571.72,2050.36,63466.03,11
778,2021-08-09 14:47:37,13,Export,Horeca,49,Dori NBL,10,400000,379932.43,261.85,2319.42,9
779,2021-08-10 10:44:02,7,Export,Shopee,59,Salmon Trout Fresh,8.46,2072700,1855093.33,9095.06,66744.85,9
780,2021-08-10 14:40:13,16,Export,Walk-in-Customer,36,Cumi Ring,10,670000,483867.8,513.53,27503.65,9
781,2021-08-11 0:29:56,5,Export,Walk-in-Customer,46,Cumi Ring,10,670000,488945.25,1014.93,22985.06,8
782,2021-08-12 0:56:19,14,Export,Horeca,95,Salmon,30.1,6772500,6511372.65,230380.65,178775.39,12
783,2021-08-12 8:24:36,11,Export,Tokopedia,48,Udang Pancet,20,3760000,3400000,79893.98,143389.72,11
784,2021-08-12 14:47:33,18,Export,Tokopedia,14,Lemuru A,10,128500,105000,55.59,564.82,9
785,2021-08-13 0:55:00,10,Domestic,Tokopedia,83,Kembung,3,102000,87463.23,78.18,4187.12,9
786,2021-08-13 9:38:37,2,Domestic,Shopee,65,Dori NBL,10,430000,330000,1837.55,3420.17,2
787,2021-08-13 15:18:36,18,Export,Shopee,74,Dori BL Size 4,1,39900,36515.15,144.5,913.88,9
788,2021-08-14 21:25:16,3,Export,Horeca,20,Udang Kipas 70-100 up,14.7,1617000,1323000,1836.79,46718.87,4
789,2021-08-16 6:23:51,19,Domestic,Tokopedia,84,Udang Kupas,10,970000,850000,455.16,3113.43,9
790,2021-08-18 6:11:42,6,Export,Tokopedia,48,Cumi Tube,20,1200000,1110000,2015.08,5033.33,12
791,2021-08-18 13:34:55,9,Export,Shopee,38,Salmon Atlantik Whole,13.9,2502000,2266479.59,10494.02,49183.92,1
792,2021-08-18 21:49:22,11,Export,Walk-in-Customer,71,Salmon Tasman,3,720000,672014.74,2607.57,16491,3
793,2021-08-19 16:25:07,11,Domestic,Shopee,61,Salem IQF 5-6 SB,10,250000,343879.2,146.62,1361.46,9
794,2021-08-20 22:26:58,4,Export,Horeca,92,Salmon Portion,2.95,737500,639553.78,1117.18,25300.71,9
795,2021-08-21 15:24:29,11,Domestic,Horeca,62,Salmon,211.08,50659200,43990304.39,29711.06,275881.58,1
796,2021-08-23 1:46:09,9,Domestic,Tokopedia,84,Salmon,15.67,3525750,3236829.15,2308.07,20444.25,9
797,2021-08-23 3:59:39,17,Domestic,Horeca,82,Salmon,10.75,2418750,2220543.29,53.35,16366.16,3
798,2021-08-23 21:16:15,14,Domestic,Tokopedia,100,Dori BL Size 4,20,900000,730303.03,3259.47,20613.75,12
799,2021-08-24 11:32:57,14,Domestic,Tokopedia,16,Lobster 300up,25.28,6269440,6067200,7121.6,181138.63,1
800,2021-08-24 20:33:20,3,Domestic,Tokopedia,43,Salmon,10.47,2481390,2162705.89,54.73,16790.01,10
801,2021-08-24 22:01:27,10,Domestic,Horeca,87,Salmon,10.21,2419770,2108999.72,8265.7,255853,7
802,2021-08-25 10:33:04,15,Export,Shopee,8,Salmon Portion,5,1200000,1021420.1,1624.25,74222.42,12
803,2021-08-25 14:26:19,15,Export,Walk-in-Customer,31,Salmon,10.05,2261250,2061348.2,1892.26,68001.41,14
804,2021-08-26 6:18:24,1,Domestic,Shopee,75,Udang PND,10,970000,875000,35690.74,28130.1,14
805,2021-08-26 9:13:19,15,Export,Walk-in-Customer,34,Salmon Portion,3,756000,559619.23,15676.57,285273.2,15
806,2021-08-26 21:51:45,8,Export,Tokopedia,4,Kakap Putih,50.81,3378865,2763242.04,14826.55,108805.83,12
807,2021-08-27 9:46:10,5,Export,Horeca,55,Salmon Whole Frozen,90.48,15381600,13547010.78,9021.14,83765.64,9
808,2021-08-27 16:51:29,19,Export,Walk-in-Customer,84,Dori,20,700000,636000,49.69,3684.75,12
809,2021-08-28 8:50:41,12,Export,Tokopedia,52,Salmon Whole Frozen,25.61,4532970,3834426.9,10189.78,25245.62,9
810,2021-08-30 8:30:15,10,Domestic,Shopee,65,Dori NBL 4 Glazing 20%,10,490000,400000,320.77,2841.29,9
811,2021-08-31 15:50:19,17,Export,Walk-in-Customer,88,Dori NBL,40,1720000,1500000,122.11,9053.96,15
812,2021-08-31 22:50:18,13,Domestic,Horeca,60,Salmon Atlantik Whole,26.09,4565750,4336867.54,16173.08,216604.48,9
813,2021-09-02 5:59:18,14,Domestic,Shopee,80,Salmon,8.58,2042040,1759837.57,14246.3,45905.13,5
814,2021-09-04 13:52:37,9,Export,Horeca,13,Salmon Whole Frozen,27.82,4924140,4965900.6,1964.31,30313.3,3
815,2021-09-04 14:19:19,11,Export,Tokopedia,9,Dori NBL,30,1260000,1139797.3,591.24,4044.25,16
816,2021-09-04 19:03:01,8,Export,Shopee,47,Salmon Tasman,2,480000,448009.83,691.62,11036.67,11
817,2021-09-04 20:10:37,18,Export,Horeca,27,Salmon,10.16,2286000,2098671.61,50.42,15467.93,16
818,2021-09-07 17:19:52,9,Domestic,Shopee,56,Dori NBL 4 Glazing 30%,70,2870000,2604583.33,63.3,19419.49,9
819,2021-09-09 8:40:10,2,Export,Horeca,92,Salmon Atlantik Whole,43.41,7553340,7215922.58,26755.9,358339.22,11
820,2021-09-09 14:49:40,8,Domestic,Shopee,57,Tuna Saku,40,3920000,3454545.45,1001.6,82787,1
821,2021-09-09 17:03:53,3,Export,Shopee,1,Dori NBL,20,900000,775384.62,31662.81,20970.09,12
822,2021-09-10 9:15:12,4,Domestic,Tokopedia,83,Dori,300,11100000,9779361.31,4427.94,68332.27,2
823,2021-09-10 9:30:17,15,Domestic,Tokopedia,100,Dori BL Size 3,50,1775000,1489051.85,2994.22,33969.5,9
824,2021-09-11 16:30:10,18,Domestic,Walk-in-Customer,10,Dori BL 3 Glazingan 50%,400,13200000,4877719.15,8641.13,76540.91,1
825,2021-09-11 16:43:35,12,Export,Shopee,73,Dori,30,1065000,899073.03,3637.94,112607.17,12
826,2021-09-11 23:42:22,9,Export,Shopee,80,Salmon,10.52,2345960,2192429.42,5273.54,13065.43,9
827,2021-09-12 4:10:43,15,Domestic,Tokopedia,50,Salmon Whole Frozen,29.98,4946700,4488719.97,355.01,4934.63,9
828,2021-09-13 4:41:14,10,Domestic,Horeca,51,Salmon,11.31,2544750,2336218.11,411.58,19030.52,2
829,2021-09-13 9:25:09,13,Domestic,Tokopedia,3,Salmon Atlantik Whole,13.25,2186250,2160493.14,9169.69,42976.96,9
830,2021-09-14 14:54:50,7,Domestic,Tokopedia,64,Dori BL 5 Glazing 40%,50,1800000,1675000,1055.68,9802.5,9
831,2021-09-15 6:06:44,16,Domestic,Walk-in-Customer,48,Salmon,11.36,2703680,2367490.33,3133.93,16948.37,11
832,2021-09-15 10:58:05,16,Domestic,Shopee,69,Salmon,413.46,69461280,72768960,31259.91,216043.87,9
833,2021-09-16 2:16:56,18,Domestic,Walk-in-Customer,62,Udang PND,50,4550000,3983248,6892.44,156092.55,4
834,2021-09-17 20:22:08,13,Domestic,Shopee,91,Cumi Ring,10,670000,483867.8,906.88,41440.85,5
835,2021-09-18 8:51:48,13,Domestic,Tokopedia,18,Salmon,12.5,2787500,2797392.59,43955.79,47583.97,9
836,2021-09-18 16:07:59,17,Export,Horeca,46,Salmon Portion,3.03,727200,650921.86,1638.22,63893.97,14
837,2021-09-18 17:10:55,2,Export,Horeca,9,Salmon,15.74,3541500,3251288.5,78.11,23963.11,9
838,2021-09-19 1:22:30,8,Export,Horeca,84,Cumi Tube,30,1950000,1665000,8333.05,15510.06,3
839,2021-09-19 4:24:54,7,Export,Horeca,32,Salmon,4.92,1215240,1159644,76934.03,21539.63,4
840,2021-09-21 9:30:30,5,Export,Horeca,98,Salmon Whole Frozen,722.76,119255400,108214384.5,69941.97,649445.08,9
841,2021-09-21 12:40:10,3,Domestic,Walk-in-Customer,1,Dori BL Size 4,10,340000,304118.92,11723.22,24053.35,11
842,2021-09-21 19:30:42,16,Export,Walk-in-Customer,46,Lobster 800up,1,168000,162788.05,608.43,3847.9,9
843,2021-09-22 6:57:13,9,Domestic,Shopee,78,Salmon,42.97,10527650,9295471.18,297236.64,247627.84,5
844,2021-09-24 17:20:57,18,Domestic,Horeca,95,Salmon Headless,22.1,3845400,3757000,275.97,3836.02,14
845,2021-09-25 16:47:09,16,Export,Horeca,88,Cumi Tube,20,1200000,1110000,138.61,6349.7,9
846,2021-09-26 1:19:39,19,Domestic,Shopee,91,Dori BL 4 Glazingan 40%,100,3600000,3150000,2111.36,19605,9
847,2021-09-27 16:29:51,7,Export,Tokopedia,47,Salmon,15.77,3548250,3257485.37,78.26,24008.78,12
848,2021-09-28 20:15:33,6,Domestic,Walk-in-Customer,14,Salmon Whole Frozen,101.48,17556040,15193972.75,20349.84,110052.33,3
849,2021-09-29 21:24:53,1,Domestic,Walk-in-Customer,7,Salmon,11.03,2459690,2298716.4,2851.12,15418.89,3
850,2021-09-30 1:35:48,14,Domestic,Shopee,39,Salmon,30.4,6779200,6335537.49,15239.14,37755.62,13
851,2021-09-30 2:51:35,8,Domestic,Shopee,52,Tuna Loin,14.18,1276200,709172.72,44003.46,90284.96,10
852,2021-09-30 8:30:20,3,Export,Walk-in-Customer,98,Salmon Whole Frozen,57.23,10358630,10004187.33,4132.2,63768.35,5
853,2021-09-30 16:23:26,18,Export,Tokopedia,40,Salmon Whole Frozen,24.28,4297560,3635294.23,4981.46,26939.82,9
854,2021-10-02 1:50:53,14,Export,Shopee,98,Salmon Whole Frozen,25.7,4420400,3847902.05,9936.73,24618.68,13
855,2021-10-02 19:54:08,14,Export,Horeca,99,Salmon Tasman,21.32,4903600,4629687.3,3758.42,201293.89,5
856,2021-10-04 2:12:42,11,Domestic,Walk-in-Customer,80,Claw Meat,48,8640000,6864000,14574.68,165350.11,13
857,2021-10-04 13:39:38,3,Domestic,Horeca,38,Dori NBL,30,1350000,1163076.92,10835.07,24125.37,9
858,2021-10-04 20:28:30,15,Domestic,Horeca,30,Dori NBL,20,860000,710000,3675.09,6840.33,9
859,2021-10-05 0:57:51,7,Export,Walk-in-Customer,23,Salmon,20.58,4630500,4251049.39,748.92,34628.47,9
860,2021-10-05 13:56:37,9,Domestic,Horeca,83,Dori NBL,60,2520000,2279594.59,407.58,18845.43,1
861,2021-10-05 17:37:17,1,Export,Tokopedia,27,Salmon Whole Frozen,78.69,13377300,11781767,960.05,13344.67,11
862,2021-10-06 4:27:43,10,Export,Tokopedia,89,Salmon Atlantik Whole,9.25,1665000,1537601.56,2652.81,71392.67,9
863,2021-10-06 20:03:33,19,Domestic,Walk-in-Customer,90,Salmon Portion,1,250000,318796.38,689.24,6836.21,12
864,2021-10-07 10:47:19,1,Export,Shopee,76,Salmon,40,9800000,9205823.63,566716.98,254969.75,11
865,2021-10-08 11:49:51,6,Domestic,Shopee,58,Dori,600,18900000,17981460.59,1356.4,18853.9,2
866,2021-10-08 17:55:25,11,Export,Tokopedia,31,Dori NBL Size 4,20,800000,686574.72,27584.05,56596.12,12
867,2021-10-08 18:48:43,17,Export,Shopee,82,Dori,50,1775000,1559883.72,8602.43,20402.88,12
868,2021-10-10 17:45:13,2,Export,Horeca,56,Kembung Banjar Grade A,10,460000,220000,269.78,2505.08,12
869,2021-10-11 11:55:25,5,Export,Shopee,83,Salmon,10.28,2313000,2108523.33,1935.57,69557.66,9
870,2021-10-11 16:56:18,19,Export,Tokopedia,26,Salmon,59.32,14533400,12586306.41,422139.85,217873.28,9
871,2021-10-11 23:29:58,10,Export,Horeca,45,Salmon,20.26,5004220,4775282,215683.65,63983.68,5
872,2021-10-11 23:35:34,3,Domestic,Horeca,20,Salmon,25.63,4639030,4510880,928.65,7124.36,2
873,2021-10-12 0:16:24,5,Export,Shopee,24,Dori BL Size 4,50,1775000,1613719.55,2402.54,109787.32,3
874,2021-10-12 1:10:50,16,Export,Tokopedia,93,Salmon Tasman,49.6,11160000,10808282.8,16905.4,382855.56,12
875,2021-10-12 11:39:22,17,Export,Shopee,95,Dori BL Size 4,6,228000,193646.35,363.27,9776.29,11
876,2021-10-13 10:52:41,19,Export,Horeca,55,Kakap Putih,22.95,1526175,1099881.17,2311.88,52357.04,9
877,2021-10-13 15:07:02,16,Domestic,Tokopedia,32,Cumi Ring,10,670000,489184.69,3247.12,7701.37,4
878,2021-10-13 21:31:09,19,Export,Walk-in-Customer,35,Salmon,15.28,3438000,3156269.91,556.05,25710.55,3
879,2021-10-14 18:50:06,14,Domestic,Horeca,97,Salmon,10.61,2366030,2211185.95,5318.66,13177.21,8
880,2021-10-15 15:25:35,12,Domestic,Walk-in-Customer,72,Cumi Flower,50,2800000,5387546.67,1642.17,15248.33,1
881,2021-10-16 7:50:22,12,Domestic,Tokopedia,73,Salmon Headless,88.32,15367680,15014400,34545.41,85587.73,9
882,2021-10-16 15:30:12,1,Export,Horeca,57,Salmon,10.51,2343730,2190345.36,1374.57,12763.56,2
883,2021-10-17 9:49:14,17,Export,Tokopedia,49,Salmon,15.91,3579750,3263288.54,2995.61,107651.98,9
884,2021-10-17 12:39:46,15,Domestic,Horeca,32,Dori NBL,10,450000,387692.31,41666.67,9766.67,9
885,2021-10-19 0:21:20,9,Export,Tokopedia,54,Salmon,50,12250000,10276751.88,355815.79,183642.35,12
886,2021-10-20 8:13:22,5,Domestic,Shopee,96,Dori BL 3 Glazing 45%,100,3600000,3094475.14,2111.36,19605,16
887,2021-10-20 21:06:09,1,Export,Tokopedia,58,Salmon Atlantik Whole,25.63,4536510,4132251.06,156419.15,320936.06,9
888,2021-10-21 8:47:27,2,Export,Tokopedia,41,Dori NBL Size 4,20,880000,768776.46,1191.12,54429.77,11
889,2021-10-21 14:46:27,2,Domestic,Tokopedia,97,Salmon,15.15,3378450,3260038.28,76142.28,82989.72,9
890,2021-10-22 0:37:59,6,Export,Horeca,4,Dori NBL Size 4,10,400000,384388.23,901.11,35145.2,11
891,2021-10-22 8:07:52,1,Domestic,Horeca,76,Tuna Saku Root,2.93,298860,255343.34,784.35,22085.51,9
892,2021-10-22 18:53:08,17,Export,Tokopedia,85,Dori NBL Size 4,5,215000,200329.55,349.95,3232.28,16
893,2021-10-22 19:25:01,4,Domestic,Horeca,17,Salmon,10.23,2301750,2113130.97,50.77,15574.5,11
894,2021-10-22 20:33:47,12,Domestic,Tokopedia,7,Dori,60,2130000,1908947.37,849.69,13112.41,9
895,2021-10-22 21:40:00,1,Export,Walk-in-Customer,69,Udang PND,1,100000,87500,230.3,2774.62,13
